(Say Cheese, Amanda)
(Say Cheese, Don)
(Say Cheese, Shinjitsu)
(Say Cheese, Barney Stinson)
(Say Cheese, Rebound Bro)
(Say Cheese, Robin Scherbatsky)
(Barney's Blog: Ted Mosby, Sex Architect, Barney's Blog)
(Barney's Blog: Ted Mosby, Sex Architect, Barney's Blog: Barney's Mail "Sack" 5)
(Barney's Blog: Ted Mosby, Sex Architect, How I Met Your Mother)
(Barney's Blog: Ted Mosby, Sex Architect, Barney Stinson)
(Barney's Blog: Ted Mosby, Sex Architect, Barney's Blog: The Hot/Crazy Scale)
(7x23, The Magician's Code - Part One)
(Barney's Blog: Bro-Dog Accessories, Barney's Blog)
(Barney's Blog: Bro-Dog Accessories, Barney's Blog: The Twelve Days Of Christmas)
(Barney's Blog: Bro-Dog Accessories, Barney's Blog: The Bro Code For Parents)
(Barney's Blog: Bro-Dog Accessories, Barney Stinson)
(Barney's Blog: Bro-Dog Accessories, How I Met Your Mother)
(The End of the Aisle, Jerome Whittaker)
(The End of the Aisle, Cheryl Whittaker)
(The End of the Aisle, Unpause)
(The End of the Aisle, The Rehearsal Dinner)
(The End of the Aisle, The Pineapple Incident)
(The End of the Aisle, The Mother)
(The End of the Aisle, Sunrise)
(The End of the Aisle, The Robin)
(The End of the Aisle, Sandcastles in the Sand (song))
(The End of the Aisle, The Locket)
(The End of the Aisle, Gary Blauman (character))
(The End of the Aisle, Loretta Stinson)
(The End of the Aisle, Daisy)
(The End of the Aisle, Last Cigarette Ever)
(The End of the Aisle, Jenkins)
(The End of the Aisle, Frances Conroy)
(The End of the Aisle, Patrice)
(The End of the Aisle, Little Minnesota)
(The End of the Aisle, Tim Gunn)
(The End of the Aisle, Genevieve Scherbatsky)
(The End of the Aisle, Victoria)
(The End of the Aisle, Weekend at Barney's)
(The End of the Aisle, Marshall Manesh)
(The End of the Aisle, William Zabka)
(The End of the Aisle, James Stinson)
(The End of the Aisle, Robin Scherbatsky Sr.)
(The End of the Aisle, Ellen D. Williams)
(The End of the Aisle, Robin)
(The End of the Aisle, Sam Gibbs)
(The End of the Aisle, The Eight Slaps)
(The End of the Aisle, Farhampton)
(The End of the Aisle, The Locket (object))
(The End of the Aisle, Blue French Horn)
(The End of the Aisle, John Lithgow)
(The End of the Aisle, Stella Zinman)
(The End of the Aisle, Ranjit)
(The End of the Aisle, Barney and Robin's Wedding)
(Barney's Blog: Scrapbooking, Barney's Blog)
(Barney's Blog: Scrapbooking, 83)
(Barney's Blog: Scrapbooking, Barney's Blog: The Pyramid Of Screaming)
(Barney's Blog: Scrapbooking, Barney Stinson)
(Barney's Blog: Scrapbooking, Barney's Blog: 8.3 Seconds – That’s All You’ve Got To Make A First Impression)
(Barney's Blog: Scrapbooking, How I Met Your Mother)
(The Chain of Screaming (theory), Barney's Blog)
(The Chain of Screaming (theory), Barney)
(The Chain of Screaming (theory), Artillery Arthur)
(The Chain of Screaming (theory), Gary Blauman (character))
(The Chain of Screaming (theory), Barney's Blog: The Pyramid Of Screaming)
(The Chain of Screaming (theory), Lily)
(The Chain of Screaming (theory), Marshall)
(5x04, The Sexless Innkeeper)
(Miracles, Brad)
(Miracles, Nora Zinman)
(Miracles, Stella)
(Miracles, Jefferson Coatsworth)
(Miracles, Robin)
(Miracles, Popover Pantry)
(Miracles, Lucy Zinman)
(Miracles, Natalie)
(Miracles, Sarah Chalke)
(Miracles, Barney)
(Miracles, Ted Mosby)
(Miracles, Marshall)
(Miracles, Stella Zinman)
(Miracles, Lily)
(Marshall and Lily's apartment, Rita)
(Marshall and Lily's apartment, Barney)
(Marshall and Lily's apartment, Lily)
(Marshall and Lily's apartment, Lily Aldrin)
(Marshall and Lily's apartment, The Apartment)
(Marshall and Lily's apartment, Robin)
(Marshall and Lily's apartment, Marshall Eriksen)
(Marshall and Lily's apartment, Dowisetrepla district)
(Marshall and Lily's apartment, Meg)
(Marshall and Lily's apartment, Marshall and Lily's house)
(Marshall and Lily's apartment, Morris)
(Marshall and Lily's apartment, Marshall)
(Milk, Ted)
(Milk, Wendy)
(Milk, Barney)
(Milk, Love Solutions)
(Milk, Lily)
(Milk, Robin)
(Milk, Carter Bays)
(Milk, The apartment)
(Milk, Wendy the waitress)
(Milk, Ted's kids)
(Milk, Craig Thomas)
(Milk, Sandy Rivers)
(Milk, Bob Rorschach)
(Milk, The mother)
(Milk, Ted's Love Solutions Match)
(Milk, Ted's "Perfect Woman")
(Milk, Marshall)
(MacLaren, MacLaren's Pub)
(Baby Talk, Ted)
(Baby Talk, Judy Eriksen)
(Baby Talk, Barney)
(Baby Talk, Lily)
(Baby Talk, Laura Bell Bundy)
(Baby Talk, Becky)
(Baby Talk, Suzie Plakson)
(Baby Talk, Challenge Accepted (catchphrase))
(Baby Talk, Stuart)
(Baby Talk, Season 2)
(Baby Talk, Marvin W. Eriksen)
(Baby Talk, George Van Smoot)
(Baby Talk, Marshall)
(Baby Talk, Daisy Eriksen)
(Baby Talk, Claudia)
(Baby Talk, Mike)
(Baby Talk, Robin)
(Baby Talk, Joe Kelly)
(Baby Talk, Marvin Eriksen Sr.)
(Baby Talk, Virginia Williams)
(Baby Talk, Future Ted)
(Baby Talk, Bill Fagerbakke)
(Baby Talk, Lusty Leopard)
(Baby Talk, Come On, Get Up New York!)
(Baby Talk, Matt Boren)
(6x18, A Change of Heart)
(Barney's Blog: Father & Son, Barney's Blog)
(Barney's Blog: Father & Son, Barney's Blog: Personality Improvements)
(Barney's Blog: Father & Son, Barney Stinson)
(Barney's Blog: Father & Son, Barney's Blog: My One And Only Rule)
(Barney's Blog: Father & Son, How I Met Your Mother)
(Ted, Barney and Robin, Purple Giraffe)
(Ted, Barney and Robin, The Robin)
(Ted, Barney and Robin, Season 2)
(Ted, Barney and Robin, Ted Mosby)
(Ted, Barney and Robin, Pilot)
(Ted, Barney and Robin, The End of the Aisle)
(Ted, Barney and Robin, Miracles)
(Ted, Barney and Robin, Blue French Horn)
(Ted, Barney and Robin, Barney Stinson)
(Ted, Barney and Robin, Robin Scherbatsky)
(Do I Know You?, Ted)
(Do I Know You?, Barney)
(Do I Know You?, Lily)
(Do I Know You?, Stella)
(Do I Know You?, Robin)
(Do I Know You?, Ted's Kids)
(Do I Know You?, Lily's bisexuality)
(Do I Know You?, Molly)
(Do I Know You?, Sarah Chalke)
(Do I Know You?, Future Ted)
(Do I Know You?, MacLaren's)
(Do I Know You?, Barney's Apartment)
(Do I Know You?, Metro 1 News)
(Do I Know You?, Marshall)
(7x18, Karma)
(Marvin's lullaby, Night Night, Little Marvin)
(4x8, Woooo!)
(Barney's Blog: Huntin' Coug, Barney's Blog)
(Barney's Blog: Huntin' Coug, Barney's Blog: The Amazing Morning-After System)
(Barney's Blog: Huntin' Coug, Barney Stinson)
(Barney's Blog: Huntin' Coug, Barney's Blog: Swarley's Blog)
(Barney's Blog: Huntin' Coug, How I Met Your Mother)
(9x23, Last Forever - Part One)
(McCraken, Laser Tag)
(McCraken, Barney)
(Barney's Blog: 3, 4, Knock On My Door, Barney's Blog)
(Barney's Blog: 3, 4, Knock On My Door, Barney's Blog: The Fantasy Fantasy League)
(Barney's Blog: 3, 4, Knock On My Door, Barney Stinson)
(Barney's Blog: 3, 4, Knock On My Door, Barney's Blog: Crunching The Numbers)
(Barney's Blog: 3, 4, Knock On My Door, How I Met Your Mother)
(Stuart Bowers, Stuart)
(Curse of the Blitz, Wesleyan University)
(Curse of the Blitz, Matt Blitz)
(Curse of the Blitz, Barney Stinson)
(Curse of the Blitz, Ted Mosby)
(Curse of the Blitz, Steve Henry)
(Barney's Blog: Road To My Pants, Barney's Blog: Sweet Sixteen)
(Barney's Blog: Road To My Pants, Barney's Blog: The Air Up There)
(Barney's Blog: Road To My Pants, Barney's Blog)
(Barney's Blog: Road To My Pants, Barney Stinson)
(Barney's Blog: Road To My Pants, How I Met Your Mother)
(Barney's Blog: Worst Night Ever, Barney's Blog)
(Barney's Blog: Worst Night Ever, Barney's Blog: Canadian Citizenship)
(Barney's Blog: Worst Night Ever, Barney's Blog: Notes From Class: Robin 101)
(Barney's Blog: Worst Night Ever, Barney Stinson)
(Barney's Blog: Worst Night Ever, How I Met Your Mother)
(Hooked, Ted)
(Hooked, Barney)
(Hooked, Lily)
(Hooked, Mike)
(Hooked, Robin)
(Hooked, Tiffany)
(Hooked, Henrietta)
(Hooked, Scooter)
(Hooked, Lily's Kindergarten)
(Hooked, Future Ted)
(Hooked, MacLaren's)
(Hooked, Anita)
(Hooked, Kourtney Kang)
(Hooked, Marshall)
(Knight Vision, Barney and Robin's wedding)
(Knight Vision, Big Fudge)
(Knight Vision, Robin Scherbatsky)
(Knight Vision, Lily Aldrin)
(Knight Vision, Ted Mosby)
(Knight Vision, Marshall Eriksen)
(Knight Vision, Just... O.K.?)
(Knight Vision, Reverend Robert Lowell)
(Knight Vision, How I Met Everyone Else)
(Knight Vision, Nora)
(Knight Vision, Cassie)
(Knight Vision, Sophia)
(Knight Vision, Daphne)
(Knight Vision, Patrice)
(Knight Vision, Barney Stinson)
(Twin Beds, Ted)
(Twin Beds, Barney)
(Twin Beds, Victoria)
(Twin Beds, Lily)
(Twin Beds, Mrs. Matsen)
(Twin Beds, Robin)
(Twin Beds, Joe Nieves)
(Twin Beds, Carl MacLaren)
(Twin Beds, Natalie)
(Twin Beds, Don Frank)
(Twin Beds, Karen)
(Twin Beds, Benjamin Koldyke)
(Twin Beds, Blue French Horn)
(Twin Beds, Stella Zinman)
(Twin Beds, Don)
(Twin Beds, Marshall)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., Barney's Blog)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., Barney's Blog: Notes From Class: Robin 101)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., Barney's Blog: When Should You Wear Jeans To A Strip Club... Never!)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., Barney Stinson)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., Barney's Blog: Define This!)
(Barney's Blog: Why Girls MUST Wear Jeans to a Strip Club..., How I Met Your Mother)
(Tugboat, Robin)
(Tugboat, Barney)
(Tugboat, Arthur Hobbs)
(Brad Morris, Gruber Pharmaceuticals)
(Brad Morris, Scooter)
(Brad Morris, Barney)
(Brad Morris, Stella)
(Brad Morris, Honeywell)
(Brad Morris, Robin)
(Brad Morris, Lily Aldren)
(Brad Morris, Marshall Eriksen)
(Brad Morris, Season 8)
(Brad Morris, Season 2)
(Brad Morris, Marshall)
(Brad Morris, Season 5)
(Brad Morris, Honeywell & Cootes)
(Brad Morris, Kara)
(Brad Morris, Twelve Horny Women)
(Brad Morris, Barney Stinson)
(Brad Morris, Joe Manganiello)
(Brad Morris, Lily)
(Katie Scherbatsky, Ted)
(Katie Scherbatsky, David Henrie)
(Katie Scherbatsky, Genevieve Scherbatsky)
(Katie Scherbatsky, Robin Scherbatsky)
(Katie Scherbatsky, Carol Scherbatsky)
(Katie Scherbatsky, Kyle)
(Katie Scherbatsky, First Time In New York)
(Katie Scherbatsky, Vesuvius)
(Katie Scherbatsky, Coat Check Girl)
(Katie Scherbatsky, Luke)
(Katie Scherbatsky, Mrs. Scherbatsky)
(Katie Scherbatsky, Robin Scherbatsky Sr.)
(Katie Scherbatsky, Little Boys)
(Katie Scherbatsky, Barney Stinson)
(Katie Scherbatsky, Barney and Robin's wedding)
(Katie Scherbatsky, Carly Whittaker)
(3x02, We're Not From Here)
(Farhampton, Craig Thomas)
(Farhampton, Ashley Williams)
(Farhampton, Gael)
(Farhampton, The Mother)
(Farhampton, Quinn)
(Farhampton, Pilot)
(Farhampton, Uta)
(Farhampton, Nick)
(Farhampton, Stuart)
(Farhampton, Season 9)
(Farhampton, Klaus)
(Farhampton, High Fives)
(Farhampton, Barney and Robin's wedding)
(Farhampton, Becky)
(Farhampton, Quinn Garvey)
(Farhampton, Victoria)
(Farhampton, Claudia)
(Farhampton, How Your Mother Met Me)
(Farhampton, Thomas Lennon)
(Farhampton, Tracy Mosby)
(Farhampton, Bernice)
(Farhampton, How I Met Your Mother Official Soundtrack)
(Farhampton, Marshall)
(Farhampton, Milk)
(Farhampton, Ted)
(Farhampton, Becki Newton)
(Farhampton, Barney)
(Farhampton, Lily)
(Farhampton, Michael Trucco)
(Farhampton, Vesuvius)
(Farhampton, Nick Podarutti)
(Farhampton, Kevin)
(Farhampton, Barney and Robin's Wedding)
(Farhampton, Don)
(Farhampton, Kelly (The Mother's friend))
(Farhampton, Ted's Love Solutions Match)
(Farhampton, The Magician's Code - Part Two)
(Farhampton, Cindy's apartment)
(Farhampton, Nora)
(Farhampton, Have you met Ted?)
(Farhampton, Love Solutions)
(Farhampton, Stella)
(Farhampton, Robin)
(Farhampton, Farhampton Train Station)
(Farhampton, Something New)
(Farhampton, Farhampton)
(Farhampton, The mother)
(Farhampton, Season 1)
(Farhampton, Blue French Horn)
(The mother, Tracy Mosby)
(William Zabka, The Capitan)
(William Zabka, Barney and Robin's wedding)
(William Zabka, Daisy Eriksen)
(William Zabka, Robin Scherbatsky)
(William Zabka, Ted Mosby)
(William Zabka, Ranjit Singh)
(William Zabka, Lily Aldrin)
(William Zabka, Marshall Eriksen)
(William Zabka, Barney Stinson)
(Michelle, Robin)
(Michelle, Ted)
(Michelle, MacLaren's Pub)
(Michelle, Lily)
(Michelle, Marshall)
(Lindsay Sloane, Double Date)
(Lindsay Sloane, Ted)
(Lindsay Sloane, How I Met Your Mother)
(Lindsay Sloane, Jen)
(Quinn's apartment, Ted's second apartment)
(7x1, The Best Man)
(Happily Ever After, Ted)
(Happily Ever After, Tony Grafanello)
(Happily Ever After, Barney)
(Happily Ever After, Becca DiLucci)
(Happily Ever After, Stella)
(Happily Ever After, Lucy Zinman)
(Happily Ever After, Robin)
(Happily Ever After, Lily)
(Happily Ever After, The Playbook (book))
(Happily Ever After, Tony)
(Happily Ever After, Michael Sasser)
(Happily Ever After, Platinum Rule)
(Happily Ever After, Sarah Chalke)
(Happily Ever After, Future Ted)
(Happily Ever After, Robin Scherbatsky Sr.)
(Happily Ever After, Stella Zinman)
(Happily Ever After, Robin Sparkles)
(How I Met Your Mother, Wayne Brady)
(How I Met Your Mother, Enrique Iglesias)
(How I Met Your Mother, Pilot)
(How I Met Your Mother, Cindy)
(How I Met Your Mother, The Playbook (book))
(How I Met Your Mother, Ted's kids)
(How I Met Your Mother, Britney Spears)
(How I Met Your Mother, The Mother)
(How I Met Your Mother, Blauman)
(How I Met Your Mother, Sandy Rivers)
(How I Met Your Mother, Kal Penn)
(How I Met Your Mother, Abby)
(How I Met Your Mother, Jason Segel)
(How I Met Your Mother, Katy Perry)
(How I Met Your Mother, Carl)
(How I Met Your Mother, Becky)
(How I Met Your Mother, Victoria)
(How I Met Your Mother, Rachel Bilson)
(How I Met Your Mother, How Your Mother Met Me)
(How I Met Your Mother, Marshall Eriksen)
(How I Met Your Mother, The Bro Code)
(How I Met Your Mother, Bob Saget)
(How I Met Your Mother, Bob Barker)
(How I Met Your Mother, Zoey)
(How I Met Your Mother, Bro on the Go)
(How I Met Your Mother, Josh Radnor)
(How I Met Your Mother, Alyson Hannigan)
(How I Met Your Mother, The Possimpible)
(How I Met Your Mother, Ranjit)
(How I Met Your Mother, Bro Code for Parents: What to Expect When You're Awesome)
(How I Met Your Mother, Let's Go To The Mall)
(How I Met Your Mother, Robin Scherbatsky)
(How I Met Your Mother, Neil Patrick Harris)
(How I Met Your Mother, Carter Bays)
(How I Met Your Mother, Scooter)
(How I Met Your Mother, Anna)
(How I Met Your Mother, Craig Thomas)
(How I Met Your Mother, Alan Thicke)
(How I Met Your Mother, Barney Stinson)
(How I Met Your Mother, Tailgate)
(How I Met Your Mother, Cobie Smulders)
(How I Met Your Mother, Bilson)
(How I Met Your Mother, Brad)
(How I Met Your Mother, James Stinson)
(How I Met Your Mother, Lily Aldrin)
(How I Met Your Mother, Stella Zinman)
(How I Met Your Mother, Wendy the waitress)
(How I Met Your Mother, Karen)
(How I Met Your Mother, Sarah Chalke)
(How I Met Your Mother, Ted Mosby)
(How I Met Your Mother, Matt Kuhn)
(9x01, The Locket)
(Barney's Blog: Occupation Stimulation, Ted)
(Barney's Blog: Occupation Stimulation, Barney's Blog)
(Barney's Blog: Occupation Stimulation, Barney Stinson)
(Barney's Blog: Occupation Stimulation, Barney's Blog: The Amazing Morning-After System)
(Barney's Blog: Occupation Stimulation, Barney's Blog: Rack-Jack Alert)
(Barney's Blog: Occupation Stimulation, How I Met Your Mother)
(The Olive Theory, Olive Theory)
(Splitsville (restaurant), Ted)
(Splitsville (restaurant), Splitsville)
(Splitsville (restaurant), MacLaren's Pub)
(Splitsville (restaurant), Barney's Blog: Splitsville)
(Splitsville (restaurant), Lily)
(Splitsville (restaurant), Robin)
(Splitsville (restaurant), Barney)
(Splitsville (restaurant), Nick)
(Splitsville (restaurant), Marshall)
(Wendy, Wendy the Waitress)
(4x04, Intervention)
(Barney's Blog: Blitz, Barney's Blog: "How To Be Awesome" - Chapter 83: The Mermaid Theory)
(Barney's Blog: Blitz, Barney's Blog)
(Barney's Blog: Blitz, Barney's Blog: No Porn? No Prob!)
(Barney's Blog: Blitz, Ted Mosby)
(Barney's Blog: Blitz, Barney Stinson)
(Barney's Blog: Blitz, How I Met Your Mother)
(New Relationship Chicken, Early Relationship Chicken)
(Chris Harris, Season 5)
(Chris Harris, Season 9)
(Chris Harris, Season 6)
(Chris Harris, Season 2)
(Chris Harris, Season 8)
(Chris Harris, How I Met Your Mother)
(Chris Harris, Season 7)
(Chris Harris, Season 1)
(Chris Harris, Season 3)
(Chris Harris, Season 4)
(Randy, Randy Wharmpess)
(Charles Rahi Chun, Mr. Park)
(Charles Rahi Chun, How I Met Your Mother)
(Barney's Blog: The Bro Code For Parents, Barney's Blog)
(Barney's Blog: The Bro Code For Parents, How I Met Your Mother)
(Barney's Blog: The Bro Code For Parents, Barney Stinson)
(Barney's Blog: The Bro Code For Parents, Barney's Blog: Bro-Dog Accessories)
(Barney's Blog: The Bro Code For Parents, Barney's Blog: Bro Bibs)
(Barney's Blog: The Barney Stinson Theatre Experience, Barney's Blog)
(Barney's Blog: The Barney Stinson Theatre Experience, Barney's Blog: Barney's Mail "Sack" 4)
(Barney's Blog: The Barney Stinson Theatre Experience, Barney Stinson)
(Barney's Blog: The Barney Stinson Theatre Experience, Barney's Blog: License Not To Drive)
(Barney's Blog: The Barney Stinson Theatre Experience, How I Met Your Mother)
(Marvin W Eriksen, Marvin W. Eriksen)
(Murder Train, Ted)
(Murder Train, Simon)
(Murder Train, Barney)
(Murder Train, Robin)
(Murder Train, Liddy)
(Murder Train, Marshall)
(Wait for it (catchphrase), Barney)
(Wait for it (catchphrase), Marvin Eriksen Sr.)
(Wait for it (catchphrase), Wait for it)
(Wait for it (catchphrase), Season 2)
(Wait for it (catchphrase), Marvin W. Eriksen)
(Wait for it (catchphrase), Season 3)
(Alyson, Alyson Hannigan)
(Marvin Wait-For-It Eriksen, Marvin W. Eriksen)
(Eli, Eli Stinson)
(Nothing Good Happens After 2 A.M., Ted)
(Nothing Good Happens After 2 A.M., Barney)
(Nothing Good Happens After 2 A.M., Lily)
(Nothing Good Happens After 2 A.M., Don Frank)
(Nothing Good Happens After 2 A.M., Luke Mosby)
(Nothing Good Happens After 2 A.M., Lily's Kindergarten)
(Nothing Good Happens After 2 A.M., Robin's apartment)
(Nothing Good Happens After 2 A.M., Klaus)
(Nothing Good Happens After 2 A.M., Korean Elvis)
(Nothing Good Happens After 2 A.M., Sandy Rivers)
(Nothing Good Happens After 2 A.M., Ducky Tie)
(Nothing Good Happens After 2 A.M., Marshall)
(Nothing Good Happens After 2 A.M., Farhampton Inn)
(Nothing Good Happens After 2 A.M., Barney's job)
(Nothing Good Happens After 2 A.M., Victoria)
(Nothing Good Happens After 2 A.M., Virginia Mosby)
(Nothing Good Happens After 2 A.M., Robin)
(Nothing Good Happens After 2 A.M., Ted's Kids)
(Nothing Good Happens After 2 A.M., Ashley Williams)
(Nothing Good Happens After 2 A.M., Curt Irons)
(Nothing Good Happens After 2 A.M., Barney's magic)
(Nothing Good Happens After 2 A.M., Future Ted)
(Nothing Good Happens After 2 A.M., MacLaren's)
(Nothing Good Happens After 2 A.M., Come On, Get Up New York!)
(Nothing Good Happens After 2 A.M., Alyson Hannigan)
(Stinson's Hangover Fixer Elixir, World Wide News)
(Stinson's Hangover Fixer Elixir, Stella)
(Last Forever - Part One, Ted)
(Last Forever - Part One, Carl)
(Last Forever - Part One, Freeway Theory)
(Last Forever - Part One, Intervention)
(Last Forever - Part One, Tracy Mosby)
(Last Forever - Part One, Alfred Mosby)
(Last Forever - Part One, Carter Bays)
(Last Forever - Part One, Luke Mosby)
(Last Forever - Part One, Cockamouse)
(Last Forever - Part One, Tick Tick Tick)
(Last Forever - Part One, Challenge Accepted (catchphrase))
(Last Forever - Part One, High fives)
(Last Forever - Part One, Barney's guys)
(Last Forever - Part One, Craig Thomas)
(Last Forever - Part One, Barney's blog)
(Last Forever - Part One, Ranjit Singh)
(Last Forever - Part One, Have you met)
(Last Forever - Part One, Barney Stinson)
(Last Forever - Part One, Mock Salutes)
(Last Forever - Part One, Ted's house)
(Last Forever - Part One, Purple Giraffe)
(Last Forever - Part One, Bernice)
(Last Forever - Part One, Gazzola's)
(Last Forever - Part One, Marshall Manesh)
(Last Forever - Part One, Halloween costumes)
(Last Forever - Part One, Joe Nieves)
(Last Forever - Part One, Season 1)
(Last Forever - Part One, McLaren's Bar)
(Last Forever - Part One, Tracy McConnell)
(Last Forever - Part One, Future Ted)
(Last Forever - Part One, Ted Mosby)
(Last Forever - Part One, Marshall and Lily)
(Last Forever - Part One, Blue French Horn)
(Last Forever - Part One, Platonish)
(Last Forever - Part One, Last Words)
(Alex Trebek, Million Dollar Heads or Tails)
(Alex Trebek, How I Met Your Mother)
(The Dobler-Dahmer Theory, Jeanette Peterson)
(The Dobler-Dahmer Theory, Ted Mosby)
(Something New, Judy Eriksen)
(Something New, Cleaning House)
(Something New, Calvin)
(Something New, Lily)
(Something New, The Apartment)
(Something New, The Mother)
(Something New, Where's the poop?)
(Something New, Doug Mand)
(Something New, Suzie Plakson)
(Something New, Judy)
(Something New, Barney)
(Something New, Marcus Eriksen)
(Something New, The Stinson Missile Crisis)
(Something New, Kevin)
(Something New, Marvin W. Eriksen)
(Something New, How I Met Your Mother)
(Something New, Marcus)
(Something New, Ted's house)
(Something New, Marshall)
(Something New, Carl)
(Something New, Cristin Milioti)
(Something New, Wharmpess)
(Something New, Barney and Robin's Wedding)
(Something New, Stella)
(Something New, Robin)
(Something New, Ted's Second apartment)
(Something New, Joe Nieves)
(Something New, Hammond Druthers)
(Something New, Marshall Manesh)
(Something New, Krirsten)
(Something New, Future Ted)
(Something New, MacLaren's)
(Something New, Rabbit or Duck)
(Something New, Ned Rolsma)
(Something New, Ranjit)
(Bob Rorschach, Ted)
(Bob Rorschach, Love Solutions)
(Bob Rorschach, Ted's Love Solutions Match)
(Bob Rorschach, Ellen Pierce)
(Barney's Blog: Let's Close A Deal, Barney's Blog)
(Barney's Blog: Let's Close A Deal, Barney Stinson)
(Barney's Blog: Let's Close A Deal, Barney's Blog: Barney's Mail "Sack" 2)
(Barney's Blog: Let's Close A Deal, Barney's Blog: Holiday Spirits)
(Barney's Blog: Let's Close A Deal, How I Met Your Mother)
(Barney's Blog: As Fast As I Can, Barney's Blog)
(Barney's Blog: As Fast As I Can, Barney's Blog: Crunching The Numbers)
(Barney's Blog: As Fast As I Can, Barney Stinson)
(Barney's Blog: As Fast As I Can, Barney's Blog: Barney's Mail "Sack" 8)
(Barney's Blog: As Fast As I Can, How I Met Your Mother)
(3x20, Miracles)
(Rita, Rita Aldrin)
(The Blitz, Steve Henry)
(1x4, Return of the Shirt)
(Thomas Lennon, The Magician's Code)
(Thomas Lennon, Ted)
(Thomas Lennon, Victoria)
(Thomas Lennon, Klaus)
(Desperation Day, Marshall and Lily's Apartment)
(Desperation Day, Judy Eriksen)
(Desperation Day, Barney)
(Desperation Day, Lily)
(Desperation Day, The Apartment)
(Desperation Day, The apartment)
(Desperation Day, Suzie Plakson)
(Desperation Day, Nora)
(Desperation Day, High fives)
(Desperation Day, MacLaren's Pub)
(Desperation Day, Zoey Pierson)
(Desperation Day, Future Ted)
(Desperation Day, Marshall)
(Desperation Day, Mermaid Theory)
(Desperation Day, Ted)
(Desperation Day, Robin)
(Desperation Day, Marshpillow)
(Desperation Day, Barney's magic)
(Desperation Day, Marvin Eriksen Sr.)
(Desperation Day, How I Met Your Mother)
